,ID,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Education_Lvl,Age,Age_Group,AgeGroup_inSymbol,Income_Group,Active_Cust,Child_Status
656,2564,Graduation,Married,61278,0,1,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,0,2,61,Elder,4,High,Active,With Child
657,946,Master,Married,26490,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,3,54,Middle Age Adult,3,High,Passive,Without Child
658,3867,PhD,Married,73059,0,1,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,3,66,Elder,4,High,Active,With Child
659,6940,PhD,Single,46734,1,2,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,0,3,47,Middle Age Adult,3,High,Active,With Child
660,55,Graduation,Married,56253,0,1,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0,2,49,Middle Age Adult,3,High,Active,With Child
661,7093,Graduation,Married,19986,1,0,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,2,28,Adult,2,High,Active,With Child
662,5084,Graduation,Single,58330,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,2,38,Adult,2,High,Active,With Child
663,1777,Basic,Married,25965,0,0,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,0,1,32,Adult,2,High,Active,Without Child
664,8162,Master,Married,14661,0,0,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,0,3,57,Middle Age Adult,3,High,Active,Without Child
665,10826,Graduation,Married,18690,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,2,53,Middle Age Adult,3,High,Active,Without Child
666,8754,PhD,Married,45068,0,1,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,0,3,39,Adult,2,High,Active,With Child
667,1987,Basic,Single,21063,1,0,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0,1,26,Adult,2,High,Active,With Child
668,11007,PhD,Married,29187,1,0,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,0,3,45,Middle Age Adult,3,High,Active,With Child
669,7426,Master,Married,54690,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,3,42,Middle Age Adult,3,High,Active,With Child
670,9153,PhD,Married,59304,0,1,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,0,3,49,Middle Age Adult,3,High,Active,With Child
671,10379,Master,Single,59247,0,2,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,0,3,51,Middle Age Adult,3,High,Active,With Child
672,9204,Graduation,Single,66731,0,1,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,2,42,Middle Age Adult,3,High,Active,With Child
673,3197,Graduation,Married,77353,0,1,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0,2,33,Adult,2,High,Active,With Child
674,2920,PhD,Single,52614,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,3,37,Adult,2,High,Active,With Child
675,6961,Graduation,Married,26751,2,0,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,0,2,40,Middle Age Adult,3,High,Active,With Child
676,4673,PhD,Married,81300,0,1,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,1,3,49,Middle Age Adult,3,High,Active,With Child
677,9937,Graduation,Single,70337,0,0,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,2,35,Adult,2,High,Active,Without Child
678,8779,Master,Married,36145,1,0,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,1,3,28,Adult,2,High,Active,With Child
679,9596,PhD,Single,65295,0,0,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,0,3,33,Adult,2,High,Active,Without Child
680,2891,Graduation,Single,68118,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,2,50,Middle Age Adult,3,High,Active,With Child
681,4910,Graduation,Single,68743,0,0,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,2,45,Middle Age Adult,3,High,Active,Without Child
682,75,Master,Married,41039,0,0,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,3,31,Adult,2,High,Active,Without Child
683,10120,Graduation,Married,38946,0,1,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,2,58,Middle Age Adult,3,High,Active,With Child
684,6327,Graduation,Married,65777,0,0,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,2,46,Middle Age Adult,3,High,Active,Without Child
685,10142,PhD,Single,66476,0,1,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,0,3,37,Adult,2,High,Passive,With Child
686,9826,PhD,Single,86857,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,3,40,Middle Age Adult,3,High,Passive,Without Child
688,10767,PhD,Married,77845,0,0,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,0,3,25,Adult,2,High,Active,Without Child
689,7279,PhD,Married,69476,0,0,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0,3,44,Middle Age Adult,3,High,Active,Without Child
690,7230,PhD,Single,50611,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,1,3,52,Middle Age Adult,3,High,Passive,With Child
691,143,Graduation,Single,61209,0,0,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0,2,43,Middle Age Adult,3,High,Active,Without Child
692,450,Master,Married,42315,0,1,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,3,55,Middle Age Adult,3,High,Active,With Child
693,9316,Basic,Married,13084,0,0,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,1,61,Elder,4,Upper Middle,Active,Without Child
694,6379,Master,Single,47570,1,1,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,1,3,64,Elder,4,High,Active,With Child
695,9239,Master,Married,61923,0,2,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,3,52,Middle Age Adult,3,High,Passive,With Child
696,8315,Graduation,Single,34824,0,0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,2,19,Teen,1,High,Active,Without Child
697,2868,PhD,Single,26518,1,1,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,1,3,64,Elder,4,High,Active,With Child
698,10888,Graduation,Single,45938,0,0,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0,2,52,Middle Age Adult,3,High,Active,Without Child
699,1277,Graduation,Married,78468,0,0,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,2,54,Middle Age Adult,3,High,Active,Without Child
700,9977,Graduation,Single,78901,0,1,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0,2,40,Middle Age Adult,3,High,Passive,With Child
701,10196,Graduation,Married,71427,2,0,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,2,36,Adult,2,High,Active,With Child
702,6384,Graduation,Single,71022,0,1,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,2,36,Adult,2,High,Active,With Child
703,8029,Master,Single,90247,0,0,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,1,3,26,Adult,2,High,Active,Without Child
704,968,Master,Single,41335,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,3,45,Middle Age Adult,3,High,Active,With Child
705,6988,Graduation,Married,71952,1,0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,2,27,Adult,2,High,Passive,With Child
706,4472,PhD,Single,35682,1,0,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,3,44,Middle Age Adult,3,High,Active,With Child
707,6991,Graduation,Single,43185,0,1,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,2,62,Elder,4,High,Active,With Child
708,3336,PhD,Married,66375,0,1,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,0,3,65,Elder,4,High,Passive,With Child
709,4301,Master,Married,35178,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,3,42,Middle Age Adult,3,High,Active,With Child
710,1940,Graduation,Married,25252,1,0,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,2,27,Adult,2,High,Active,With Child
711,1272,Master,Single,55250,0,1,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,3,47,Middle Age Adult,3,High,Active,With Child
712,1388,Graduation,Single,33249,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,2,38,Adult,2,High,Active,With Child
713,1044,Graduation,Married,58398,0,0,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,2,60,Elder,4,High,Active,Without Child
714,6969,Graduation,Married,50272,1,0,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,2,31,Adult,2,High,Active,With Child
715,10479,PhD,Married,76618,0,0,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,3,37,Adult,2,High,Active,Without Child
716,3619,Master,Single,87305,0,0,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,1,3,52,Middle Age Adult,3,High,Active,Without Child
717,1715,Graduation,Married,25851,1,0,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0,2,35,Adult,2,High,Active,With Child
718,10159,Graduation,Single,58710,0,1,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,2,43,Middle Age Adult,3,High,Active,With Child
719,1463,Graduation,Single,45160,1,1,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,2,56,Middle Age Adult,3,High,Active,With Child
720,5114,Master,Married,74806,0,1,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,3,47,Middle Age Adult,3,High,Active,With Child
721,4990,Graduation,Married,59111,0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,2,59,Middle Age Adult,3,High,Active,Without Child
722,4329,PhD,Married,18988,1,0,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,3,30,Adult,2,High,Active,With Child
723,10936,Graduation,Married,72190,0,0,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,2,48,Middle Age Adult,3,High,Active,Without Child
724,4692,Graduation,Married,7500,1,0,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1,2,36,Adult,2,Upper Middle,Active,With Child
725,7212,Graduation,Married,44794,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,2,48,Middle Age Adult,3,High,Passive,With Child
726,6086,Graduation,Married,80395,0,0,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,2,58,Middle Age Adult,3,High,Active,Without Child
727,437,Master,Single,75012,0,0,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,3,38,Adult,2,High,Active,Without Child
728,11171,Master,Married,56962,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,3,48,Middle Age Adult,3,High,Active,With Child
729,11101,Graduation,Married,89891,0,0,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0,2,22,Adult,2,High,Active,Without Child
730,5329,PhD,Single,35946,1,1,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,3,64,Elder,4,High,Active,With Child
731,610,PhD,Married,53593,1,1,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,3,59,Middle Age Adult,3,High,Active,With Child
732,9384,Graduation,Married,66373,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,2,35,Adult,2,High,Active,With Child
733,5956,PhD,Single,45072,1,2,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,3,65,Elder,4,High,Active,With Child
734,10430,Graduation,Single,89694,1,1,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,2,40,Middle Age Adult,3,High,Active,With Child
735,7875,Graduation,Married,72025,0,0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,2,65,Elder,4,High,Active,Without Child
736,7072,Graduation,Married,67432,0,1,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,2,40,Middle Age Adult,3,High,Active,With Child
737,6255,Master,Married,70545,0,1,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,3,62,Elder,4,High,Active,With Child
738,6516,Basic,Married,17487,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,1,24,Adult,2,High,Active,With Child
739,5564,Graduation,Married,62882,0,1,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,2,43,Middle Age Adult,3,High,Active,With Child
740,5682,PhD,Single,64108,0,1,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,3,60,Elder,4,High,Active,With Child
741,7458,Master,Married,34941,1,1,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,3,57,Middle Age Adult,3,High,Active,With Child
742,5237,PhD,Single,48767,1,2,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,3,64,Elder,4,High,Active,With Child
743,7761,Master,Married,38702,1,0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,3,35,Adult,2,High,Active,With Child
744,5278,Graduation,Married,82224,0,0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,2,50,Middle Age Adult,3,High,Active,Without Child
745,3560,Graduation,Married,83844,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,2,61,Elder,4,High,Active,Without Child
746,7235,Master,Married,17003,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,3,38,Adult,2,High,Active,With Child
747,10548,Graduation,Single,71163,0,0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,2,19,Teen,1,High,Active,Without Child
748,2281,Graduation,Single,33697,1,0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,2,43,Middle Age Adult,3,High,Active,With Child
749,4073,Master,Married,63564,0,0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,3,60,Elder,4,High,Active,Without Child
750,6974,PhD,Married,83443,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,3,41,Middle Age Adult,3,High,Active,Without Child
751,7938,PhD,Married,51518,0,1,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,3,55,Middle Age Adult,3,High,Passive,With Child
752,7094,Graduation,Single,58330,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,2,38,Adult,2,High,Active,With Child
753,3667,Graduation,Married,80952,0,0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,2,44,Middle Age Adult,3,High,Active,Without Child
754,7723,Graduation,Married,75507,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,2,35,Adult,2,High,Active,Without Child
755,3870,Master,Married,63855,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,3,35,Adult,2,High,Active,Without Child
756,4012,PhD,Married,62220,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,3,40,Middle Age Adult,3,High,Active,With Child
757,5909,Graduation,Married,58512,0,1,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,2,49,Middle Age Adult,3,High,Active,With Child
758,10470,Master,Married,40662,1,0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,3,34,Adult,2,High,Active,With Child
759,6488,PhD,Married,38829,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,3,55,Middle Age Adult,3,High,Active,With Child
760,10270,Master,Married,35523,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,3,32,Adult,2,High,Active,With Child
761,6887,Graduation,Single,79146,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,2,47,Middle Age Adult,3,High,Active,With Child
762,6406,Master,Married,78285,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,3,25,Adult,2,High,Active,Without Child
763,7573,PhD,Single,31626,1,0,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,3,35,Adult,2,High,Active,With Child
764,4508,Graduation,Single,75127,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,2,62,Elder,4,High,Passive,Without Child
765,221,Graduation,Married,48726,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,2,58,Middle Age Adult,3,High,Active,With Child
766,5331,Graduation,Married,74985,0,0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,2,35,Adult,2,High,Active,Without Child
767,1911,Graduation,Married,67430,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,2,25,Adult,2,High,Active,Without Child
768,20,Master,Married,46891,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,3,48,Middle Age Adult,3,High,Passive,With Child
769,8786,Master,Married,62058,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,3,57,Middle Age Adult,3,High,Active,With Child
770,10582,Graduation,Married,72063,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,2,34,Adult,2,High,Active,With Child
771,1915,PhD,Married,78939,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,3,62,Elder,4,High,Active,Without Child
772,8897,Graduation,Single,42720,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,2,48,Middle Age Adult,3,High,Active,With Child
773,2371,Graduation,Married,33622,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,2,41,Middle Age Adult,3,High,Active,With Child
774,4303,PhD,Married,6835,0,1,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,3,55,Middle Age Adult,3,Upper Middle,Active,With Child
775,6825,Graduation,Married,41452,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,2,60,Elder,4,High,Active,With Child
776,1072,PhD,Single,40760,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,3,48,Middle Age Adult,3,High,Active,With Child
777,4964,PhD,Married,74250,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,3,56,Middle Age Adult,3,High,Active,Without Child
778,2461,Master,Single,51124,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,3,58,Middle Age Adult,3,High,Active,With Child
779,10736,Graduation,Single,72258,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,2,42,Middle Age Adult,3,High,Active,With Child
780,3194,PhD,Single,71466,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,3,40,Middle Age Adult,3,High,Active,Without Child
781,10839,Graduation,Married,36283,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,2,38,Adult,2,High,Active,With Child
782,49,Graduation,Single,20587,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,2,44,Middle Age Adult,3,High,Active,With Child
783,4290,Graduation,Married,30467,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,2,42,Middle Age Adult,3,High,Active,With Child
784,10219,Graduation,Married,31590,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,2,41,Middle Age Adult,3,High,Active,With Child
785,4211,Basic,Married,20425,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,1,26,Adult,2,High,Active,With Child
786,1135,Master,Married,17144,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,3,54,Middle Age Adult,3,High,Passive,With Child
787,6299,PhD,Single,42564,0,1,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,3,45,Middle Age Adult,3,High,Active,With Child
788,10846,Master,Married,43783,1,0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,3,36,Adult,2,High,Active,With Child
789,347,Graduation,Single,40780,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,2,36,Adult,2,High,Active,With Child
790,6543,Master,Married,62847,0,0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,3,68,Elder,4,High,Active,Without Child
791,10446,PhD,Married,82017,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,3,55,Middle Age Adult,3,High,Active,Without Child
792,3479,Graduation,Single,16813,0,0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,2,63,Elder,4,High,Active,Without Child
793,11075,Graduation,Married,51267,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,2,35,Adult,2,High,Active,With Child
794,4442,Graduation,Single,46524,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,2,52,Middle Age Adult,3,High,Active,With Child
795,199,Master,Single,45183,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,3,51,Middle Age Adult,3,High,Active,Without Child
796,6722,PhD,Married,70421,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,3,60,Elder,4,High,Passive,With Child
797,796,Master,Single,60161,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,3,47,Middle Age Adult,3,High,Active,With Child
798,3749,Graduation,Married,73926,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,2,40,Middle Age Adult,3,High,Active,Without Child
799,8523,Graduation,Married,19329,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,2,45,Middle Age Adult,3,High,Active,With Child
800,310,Master,Married,61872,0,1,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,3,43,Middle Age Adult,3,High,Active,With Child
801,8629,Graduation,Single,46984,1,1,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,2,57,Middle Age Adult,3,High,Active,With Child
802,236,Graduation,Married,34838,1,1,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,2,62,Elder,4,High,Active,With Child
803,9930,PhD,Single,82716,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,3,69,Elder,4,High,Active,Without Child
804,3483,Graduation,Married,48192,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,2,55,Middle Age Adult,3,High,Active,Without Child
805,4599,Master,Married,49681,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,3,37,Adult,2,High,Active,With Child
806,7326,Master,Married,56850,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,3,43,Middle Age Adult,3,High,Active,With Child
807,7352,Graduation,Married,55267,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,2,56,Middle Age Adult,3,High,Active,With Child
808,2350,Graduation,Married,59666,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,2,41,Middle Age Adult,3,High,Active,With Child
809,9145,Graduation,Single,72504,0,1,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,2,41,Middle Age Adult,3,High,Active,With Child
810,2964,Graduation,Married,26872,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,2,32,Adult,2,High,Active,Without Child
811,5585,Graduation,Single,21359,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,2,41,Middle Age Adult,3,High,Active,With Child
812,9687,Graduation,Single,73170,0,0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,2,39,Adult,2,High,Active,Without Child
813,3732,Master,Married,52750,0,1,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,3,58,Middle Age Adult,3,High,Active,With Child
814,6303,PhD,Married,91820,0,0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,3,27,Adult,2,High,Active,Without Child
815,11176,PhD,Married,65968,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,3,44,Middle Age Adult,3,High,Active,With Child
816,2986,Graduation,Married,30772,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,2,38,Adult,2,High,Active,With Child
817,7462,Graduation,Single,22507,0,0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,2,58,Middle Age Adult,3,High,Active,Without Child
818,3900,Graduation,Married,65685,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,2,42,Middle Age Adult,3,High,Active,With Child
819,7034,Master,Married,25804,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,3,35,Adult,2,High,Active,With Child
820,9493,PhD,Single,76412,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,3,33,Adult,2,High,Active,Without Child
821,1143,Graduation,Married,22063,1,0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,2,41,Middle Age Adult,3,High,Active,With Child
822,1,Graduation,Single,57091,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,2,53,Middle Age Adult,3,High,Active,Without Child
823,3855,Graduation,Married,22419,0,0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,2,50,Middle Age Adult,3,High,Active,Without Child
824,5536,Graduation,Married,87771,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,2,54,Middle Age Adult,3,High,Active,With Child
825,5989,Master,Single,78353,0,1,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,3,54,Middle Age Adult,3,High,Active,With Child
826,9499,Graduation,Married,93404,1,2,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,2,59,Middle Age Adult,3,High,Passive,With Child
827,6768,Graduation,Single,37859,1,2,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,2,51,Middle Age Adult,3,High,Active,With Child
828,2150,PhD,Single,80995,0,1,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,3,55,Middle Age Adult,3,High,Active,With Child
829,6646,Graduation,Married,16529,1,0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,2,30,Adult,2,High,Active,With Child
